word	rank
Kane	2408
basement	2409
Alexandra	2410
sentence	2411
purse	2412
Hilda	2413
glasses	2414
cabin	2415
universe	2416
towards	2417
repeat	2418
mirror	2419
wound	2420
Travers	2421
Matthew	2422
tall	2423
reaction	2424
odd	2425
engagement	2426
therapy	2427
letters	2428
emotional	2429
runs	2430
magazine	2431
jeez	2432
decisions	2433
soup	2434
daughter 's	2435
thrilled	2436
Buchanan	2437
society	2438
managed	2439
Dixie	2440
sue	2441
stake	2442
rex	2443
chef	2444
moves	2445
awesome	2446
genius	2447
extremely	2448
entirely	2449
tory	2450
nasty	2451
moments	2452
expensive	2453
counting	2454
shots	2455
kidnapped	2456
square	2457
Seattle	2458
son 's	2459
London	2460
cleaning	2461
shift	2462
plate	2463
Zack	2464
impressed	2465
smells	2466
trapped	2467
male	2468
tour	2469
Aidan	2470
knocked	2471
charming	2472
attractive	2473
argue	2474
Sunday	2475
puts	2476
whip	2477
language	2478
heck	2479
embarrassed	2480
settled	2481
package	2482
laid	2483
animals	2484
hitting	2485
disease	2486
bust	2487
stairs	2488
Lizzie	2489
alarm	2490
pure	2491
nail	2492
nerve	2493
incredibly	2494
hill	2495
walks	2496
lane	2497
dirt	2498
bond	2499
stamp	2500
sister 's	2501
becoming	2502
terribly	2503
friendly	2504
easily	2505
damned	2506
jobs	2507
suffering	2508
disgusting	2509
Washington	2510
stopping	2511
deliver	2512
riding	2513
helps	2514
federal	2515
disaster	2516
bars	2517
DNA	2518
crossed	2519
rate	2520
create	2521
trap	2522
claim	2523
Christine	2524
California	2525
talks	2526
eggs	2527
effect	2528
chick	2529
turkey	2530
threatening	2531
spoken	2532
snake	2533
introduce	2534
rescue	2535
confession	2536
embarrassing	2537
bags	2538
lover	2539
impression	2540
gate	2541
Kim	2542
fantasy	2543
year 's	2544
reputation	2545
balls	2546
attacked	2547
among	2548
lt	2549
knowledge	2550
presents	2551
inn	2552
Europe	2553
chat	2554
suffer	2555
Bryant	2556
argument	2557
talkin	2558
crowd	2559
Montgomery	2560
homework	2561
fought	2562
coincidence	2563
cancel	2564
accepted	2565
rip	2566
pride	2567
solve	2568
hopefully	2569
Walter	2570
pounds	2571
pine	2572
mate	2573
illegal	2574
generous	2575
Tommy	2576
streets	2577
Matt	2578
director	2579
glen	2580
con	2581
separate	2582
outfit	2583
maid	2584
bath	2585
punch	2586
Phil	2587
mayor	2588
Helen	2589
freaked	2590
begging	2591
recall	2592
enjoying	2593
bug	2594
woman 's	2595
prepare	2596
parts	2597
wheel	2598
signal	2599
Nikki	2600
direction	2601
defend	2602
signs	2603
painful	2604
Caroline	2605
yourselves	2606
walls	2607
rat	2608
Maris	2609
amount	2610
that 'd	2611
suspicious	2612
hearts	2613
flat	2614
cooking	2615
button	2616
warned	2617
sixty	2618
pity	2619
parties	2620
crisis	2621
Rae	2622
coach	2623
Abbott	2624
row	2625
baseball	2626
yelling	2627
leads	2628
awhile	2629
pen	2630
confidence	2631
offering	2632
falls	2633
carter	2634
image	2635
farm	2636
pleased	2637
panic	2638
Monday	2639
hers	2640
gettin	2641
smith	2642
role	2643
refuse	2644
determined	2645
Jane	2646
hell 's	2647
grandpa	2648
progress	2649
Mexico	2650
testify	2651
passing	2652
military	2653
choices	2654
artist	2655
William	2656
wh	2657
uhh	2658
gym	2659
cruel	2660
wings	2661
traffic	2662
pink	2663
bodies	2664
mental	2665
gentleman	2666
coma	2667
poison	2668
cutting	2669
Proteus	2670
guests	2671
girl 's	2672
expert	2673
bull	2674
benefit	2675
bell	2676
faces	2677
cases	2678
Mimi	2679
ghost	2680
led	2681
jumped	2682
Audrey	2683
toilet	2684
secretary	2685
sneak	2686
q	2687
mix	2688
Marty	2689
Greta	2690
firm	2691
Halloween	2692
Barry	2693
agreement	2694
privacy	2695
dates	2696
anniversary	2697
smoking	2698
reminds	2699
pot	2700
created	2701
Wesley	2702
twins	2703
swing	2704
successful	2705
season	2706
scream	2707
considered	2708
solid	2709
options	2710
flash	2711
commitment	2712
senior	2713
ill	2714
else 's	2715
crush	2716
ambulance	2717
wallet	2718
Thomas	2719
Logan	2720
discovered	2721
officially	2722
gang	2723
til	2724
rise	2725
reached	2726
eleven	2727
option	2728
laundry	2729
former	2730
assure	2731
stays	2732
skip	2733
hunt	2734
fail	2735
accused	2736
wide	2737
Robert	2738
challenge	2739
Snyder	2740
popular	2741
learning	2742
discussion	2743
clinic	2744
plant	2745
exchange	2746
betrayed	2747
bro	2748
sticking	2749
university	2750
target	2751
members	2752
lower	2753
bored	2754
mansion	2755
soda	2756
silver	2757
sheriff	2758
suite	2759
handled	2760
busted	2761
senator	2762
Harold	2763
load	2764
happier	2765
younger	2766
studying	2767
romance	2768
procedure	2769
ocean	2770
section	2771
Fred	2772
winter	2773
sec	2774
commit	2775
bones	2776
assignment	2777
suicide	2778
spread	2779
Quinn	2780
minds	2781
fishing	2782
swim	2783
ending	2784
bat	2785
yell	2786
llanview	2787
league	2788
chasing	2789
seats	2790
proper	2791
holiday	2792
command	2793
believes	2794
humor	2795
hopes	2796
fifth	2797
winning	2798
solution	2799
leader	2800
yellow	2801
Theresa 's	2802
sharp	2803
sale	2804
Randy	2805
lawyers	2806
giant	2807
nor	2808
material	2809
latest	2810
ash	2811
highly	2812
escaped	2813
audience	2814
winner	2815
parent	2816
burns	2817
tricks	2818
insist	2819
dropping	2820
cheer	2821
medication	2822
higher	2823
flesh	2824
district	2825
wood	2826
routine	2827
Zelda	2828
cookies	2829
century	2830
shared	2831
sandwich	2832
psycho	2833
handed	2834
FALSE	2835
beating	2836
appear	2837
adult	2838
warrant	2839
spike	2840
garden	2841
family 's	2842
awfully	2843
odds	2844
article	2845
treating	2846
thin	2847
suggesting	2848
Palmer	2849
fever	2850
female	2851
sweat	2852
silent	2853
specific	2854
clever	2855
sweater	2856
request	2857
prize	2858
mall	2859
tries	2860
mile	2861
manning	2862
fully	2863
estate	2864
diamond	2865
union	2866
sharing	2867
Jamie	2868
assuming	2869
judgment	2870
goodnight	2871
divorced	2872
quality	2873
despite	2874
Colby	2875
surely	2876
steps	2877
jet	2878
confess	2879
Bart	2880
mountain	2881
math	2882
listened	2883
comin	2884
answered	2885
vulnerable	2886
Boston	2887
bless	2888
dreaming	2889
rooms	2890
Claire	2891
chip	2892
zero	2893
potential	2894
pissed	2895
Nate	2896
kills	2897
grant	2898
wolf	2899
tears	2900
knees	2901
chill	2902
Carly 's	2903
blonde	2904
brains	2905
agency	2906
Harvard	2907
degree	2908
unusual	2909
wife 's	2910
joint	2911
rob	2912
packed	2913
Mel	2914
dreamed	2915
cure	2916
covering	2917
newspaper	2918
lookin	2919
coast	2920
grave	2921
egg	2922
direct	2923
cheating	2924
breaks	2925
quarter	2926
orange	2927
mixed	2928
locker	2929
husband 's	2930
gifts	2931
brand	2932
awkward	2933
toy	2934
Thursday	2935
rare	2936
policy	2937
pilar	2938
kid 's	2939
joking	2940
competition	2941
classes	2942
assumed	2943
reasonable	2944
dozen	2945
curse	2946
Quartermaine	2947
millions	2948
dessert	2949
rolling	2950
detail	2951
alien	2952
served	2953
delicious	2954
closing	2955
vampires	2956
released	2957
Mackenzie	2958
ancient	2959
wore	2960
value	2961
tail	2962
site	2963
secure	2964
salad	2965
murderer	2966
Margaret	2967
hits	2968
toward	2969
spit	2970
screen	2971
pilot	2972
penny	2973
offense	2974
dust	2975
conscience	2976
Carl	2977
bread	2978
answering	2979
admitted	2980
lame	2981
invitation	2982
hidden	2983
grief	2984
smiling	2985
path	2986
homer	2987
destiny	2988
del	2989
stands	2990
bowl	2991
pregnancy	2992
Laurie	2993
Hollywood	2994
co	2995
prisoner	2996
delivery	2997
Jenny	2998
guards	2999
desire	3000
virus	3001
shrink	3002
influence	3003
freezing	3004
concert	3005
wreck	3006
partners	3007
Massimo	3008
chain	3009
birds	3010
walker	3011
life 's	3012
wire	3013
technically	3014
presence	3015
blown	3016
anxious	3017
cave	3018
version	3019
mickey	3020
holidays	3021
cleared	3022
wishes	3023
survived	3024
caring	3025
candles	3026
bound	3027
related	3028
Gabrielle	3029
charm	3030
apple	3031
yup	3032
Texas	3033
pulse	3034
jumping	3035
jokes	3036
frame	3037
boom	3038
vice	3039
performance	3040
occasion	3041
silence	3042
opera	3043
opal	3044
nonsense	3045
Julie	3046
frightened	3047
downtown	3048
Americans	3049
Joshua	3050
internet	3051
Valerie	3052
slipped	3053
Lucinda	3054
holly	3055
duck	3056
dimera	3057
blowing	3058
world 's	3059
session	3060
relationships	3061
kidnapping	3062
England	3063
actual	3064
spin	3065
classic	3066
civil	3067
tool	3068
Roxy	3069
packing	3070
education	3071
blaming	3072
wrap	3073
obsessed	3074
fruit	3075
torture	3076
personality	3077
location	3078
loan	3079
effort	3080
daddy 's	3081
commander	3082
trees	3083
there 'll	3084
rocks	3085
owner	3086
fairy	3087
banks	3088
network	3089
per	3090
other 's	3091
necessarily	3092
Louis	3093
county	3094
contest	3095
chuck	3096
seventy	3097
print	3098
motel	3099
fallen	3100
directly	3101
underwear	3102
grams	3103
exhausted	3104
believing	3105
Thorne	3106
particularly	3107
freaking	3108
carefully	3109
trace	3110
touching	3111
messing	3112
Hughes	3113
committee	3114
smooth	3115
recovery	3116
intention	3117
enter	3118
consequences	3119
belt	3120
standard	3121
sacrifice	3122
marina	3123
courage	3124
butter	3125
officers	3126
enjoyed	3127
ad	3128
lack	3129
buck	3130
attracted	3131
appears	3132
Spencer	3133
bay	3134
yard	3135
returned	3136
remove	3137
nut	3138
carried	3139
today 's	3140
testimony	3141
intense	3142
granted	3143
Alice	3144
violence	3145
Peggy	3146
heal	3147
defending	3148
attempt	3149
unfair	3150
relieved	3151
political	3152
loyal	3153
approach	3154
slowly	3155
plays	3156
normally	3157
buzz	3158
alcohol	3159
actor	3160
surprises	3161
psychiatrist	3162
pre	3163
plain	3164
attic	3165
who 'd	3166
uniform	3167
terrified	3168
sons	3169
pet	3170
Kristen	3171
cleaned	3172
Zach	3173
threaten	3174
teaching	3175
mum	3176
motion	3177
fella	3178
enemies	3179
desert	3180
collection	3181
Roxanne	3182
incident	3183
failure	3184
satisfied	3185
imagination	3186
hooked	3187
headache	3188
forgetting	3189
counselor	3190
Andie	3191
acted	3192
opposite	3193
highest	3194
gross	3195
golden	3196
equipment	3197
badge	3198
tennis	3199
Italian	3200
visiting	3201
Tricia	3202
studio	3203
naturally	3204
frozen	3205
commissioner	3206
sakes	3207
Lorelei	3208
labor	3209
glory	3210
appropriate	3211
Africa	3212
trunk	3213
armed	3214
twisted	3215
thousands	3216
received	3217
dunno	3218
costume	3219
temporary	3220
sixteen	3221
impressive	3222
zone	3223
kitty	3224
kicking	3225
junk	3226
hon	3227
grabbed	3228
France	3229
unlike	3230
understands	3231
mercy	3232
describe	3233
Wayne	3234
priest	3235
Cordelia	3236
clients	3237
cable	3238
owns	3239
affect	3240
witnesses	3241
starving	3242
Robbie	3243
instincts	3244
happily	3245
discussing	3246
deserved	3247
strangers	3248
leading	3249
intelligence	3250
host	3251
authority	3252
surveillance	3253
cow	3254
commercial	3255
admire	3256
Williams	3257
Tuesday	3258
shadow	3259
questioning	3260
fund	3261
dragged	3262
barn	3263
object	3264
Doug	3265
deeply	3266
amp	3267
wrapped	3268
wasted	3269
Vega	3270
tense	3271
sport	3272
route	3273
reports	3274
Reese	3275
plastic	3276
hoped	3277
fellas	3278
election	3279
roommate	3280
pierce	3281
mortal	3282
fascinating	3283
chosen	3284
stops	3285
shown	3286
arranged	3287
Arnold	3288
abandoned	3289
sides	3290
delivered	3291
china	3292
becomes	3293
arrangements	3294
agenda	3295
Linda	3296
hunting	3297
began	3298
theater	3299
series	3300
literally	3301
propose	3302
Howard	3303
honesty	3304
basketball	3305
underneath	3306
forces	3307
soldier	3308
services	3309
sauce	3310
review	3311
promises	3312
Oz	3313
lecture	3314
Greg	3315
eighty	3316
brandy	3317
bills	3318
Bauer	3319
windows	3320
torn	3321
shocked	3322
relief	3323
Nathan	3324
Jones	3325
horses	3326
golf	3327
Florida	3328
explained	3329
counter	3330
Niki	3331
Lauren	3332
design	3333
circle	3334
victims	3335
transfer	3336
Stanley	3337
response	3338
channel	3339
backup	3340
identity	3341
differently	3342
campus	3343
spy	3344
ninety	3345
interests	3346
guide	3347
Emma	3348
Elliot	3349
deck	3350
biological	3351
Vince	3352
SD	3353
pheebs	3354
minor	3355
ease	3356
creep	3357
Will 's	3358
waitress	3359
skills	3360
Bobbie	3361
telephone	3362
photos	3363
Keith	3364
Catalina	3365
ripped	3366
raising	3367
scratch	3368
rings	3369
prints	3370
flower	3371
wave	3372
thee	3373
arguing	3374
royal	3375
laws	3376
figures	3377
Ephram	3378
Ellison	3379
asks	3380
writer	3381
reception	3382
pin	3383
oops	3384
gt	3385
diner	3386
annoying	3387
agents	3388
taggert	3389
goal	3390
council	3391
mass	3392
ability	3393
sergeant	3394
Julian 's	3395
international	3396
id	3397
Gina	3398
gig	3399
Davidson	3400
blast	3401
basic	3402
wing	3403
tradition	3404
towel	3405
Steven	3406
Jenkins	3407
earned	3408
clown	3409
rub	3410
president 's	3411
habit	3412
customers	3413
creature	3414
counts	3415
Bermuda	3416
actions	3417
snap	3418
Roman	3419
react	3420
prime	3421
paranoid	3422
pace	3423
wha	3424
Romeo	3425
handling	3426
eaten	3427
dahlia	3428
therapist	3429
comment	3430
charged	3431
tax	3432
sink	3433
reporter	3434
nurses	3435
beats	3436
priority	3437
Johnson	3438
interrupting	3439
gain	3440
fed	3441
Bennett	3442
warehouse	3443
virgin	3444
shy	3445
pattern	3446
loyalty	3447
inspector	3448
events	3449
candle	3450
pleasant	3451
media	3452
excuses	3453
duke	3454
castle	3455
threats	3456
Samantha	3457
permanent	3458
guessing	3459
financial	3460
demand	3461
Darla	3462
basket	3463
assault	3464
Ali	3465
tend	3466
praying	3467
motive	3468
los	3469
unconscious	3470
trained	3471
Stuart	3472
Ralph	3473
museum	3474
Betty	3475
alley	3476
tracks	3477
swimming	3478
range	3479
nap	3480
mysterious	3481
unhappy	3482
tone	3483
switched	3484
Rappaport	3485
Nina	3486
liberty	3487
bang	3488
award	3489
Sookie	3490
neighbor	3491
loaded	3492
gut	3493
Cooper	3494
childhood	3495
causing	3496
swore	3497
sample	3498
piss	3499
hundreds	3500
balance	3501
background	3502
toss	3503
mob	3504
misery	3505
central	3506
boots	3507
Valentine 's	3508
thief	3509
squeeze	3510
potter	3511
lobby	3512
hah	3513
goa'uld	3514
geez	3515
exercise	3516
ego	3517
drama	3518
Al 's	3519
patience	3520
noble	3521
Katherine	3522
Isabel	3523
indian	3524
forth	3525
facing	3526
engine	3527
booked	3528
boo	3529
un	3530
songs	3531
Sandburg	3532
poker	3533
eighteen	3534
d' you	3535
cookie	3536
bury	3537
perform	3538
Hayley	3539
everyday	3540
digging	3541
Davis	3542
creepy	3543
compared	3544
wondered	3545
trail	3546
saint	3547
rotten	3548
liver	3549
hmmm	3550
drawn	3551
device	3552
whore	3553
ta	3554
magical	3555
Bruce	3556
village	3557
march	3558
journey	3559
fits	3560
discussed	3561
zombie	3562
supply	3563
moral	3564
helpful	3565
attached	3566
Timmy 's	3567
slut	3568
searching	3569
flew	3570
depressed	3571
aliens	3572
aisle	3573
underground	3574
pro	3575
drew	3576
daughters	3577
cris	3578
amen	3579
vows	3580
proposal	3581
pit	3582
neighbors	3583
darn	3584
clay	3585
cents	3586
arrange	3587
annulment	3588
uses	3589
useless	3590
squad	3591
represent	3592
product	3593
joined	3594
afterwards	3595
adventure	3596
resist	3597
protected	3598
net	3599
Marlena	3600
fourteen	3601
celebrating	3602
Benny	3603
piano	3604
inch	3605
flag	3606
debt	3607
darkness	3608
violent	3609
tag	3610
